product_id,product_category,product_brand,product_name,img,rating,description,price,quantity
9527,Shampoos,Zoeva,Luxe Eye Blender 225 (Rose Golden Vol. 2 Edition),img_wom_product85.webp,4,"Our 225 Eye Blender brush blends together eye shadow colors perfectly and eliminates conspicuous lines. Due to its soft natural bristles this handcrafted makeup tool is great for smoky eyes and mysterious nuances. Easy to use and at the same time professional in appearance, this brush will professionalize every eye makeup. Airy and soft as a cloud",52.91,6
9528,Lipstick,Zoeva,Smudger 226,img_oli_product190.webp,1,"The 226 Smudger is the perfect eye brush for a smoky eye effect. This handcrafted brush with short, vegan synthetic bristles provides maximum color control and covers up eye shadow and kohl pencil lines. An absolute must for the smoky effect and seductive cat eyes. A true professional.",23.58,65
9529,Conditioner,Zoeva,Smudger 226 (Bamboo Edition),img_mod_product7935.webp,3,"The flat, oval-shaped 227 Soft Definer brush is the perfect tool for blending and shading pressed powder, loose pigment and cream eyeshadow. The smooth vegan taklon hair creates stunning effects and glamorous looks. Soft and vegan.",75.97,14
9530,Face Care,Zoeva,Smudger 226 (Rose Golden Vol 2. Edition),img_bev_product3485.webp,2,"The 226 Smudger is the perfect eye brush for a smoky eye effect. This handcrafted brush with short, vegan synthetic bristles provides maximum color control and covers up eye shadow and kohl pencil lines. An absolute must for the smoky effect and seductive cat eyes. A true professional.",21.94,41
9531,Hairstyling,Zoeva,Luxe Soft Definer 227,img_egg_product11811.webp,2,"The flat, oval-shaped Luxe Soft Definer brush enables soft, smooth transitions. With an ease of application this royal soft brush provides every eye makeup with a super soft finish, also when you have very small eyes. For a soft look that underlines seductive femininity. This handcrafted, professional eye brush is perfect for blending and shading eyeshadow and loose pigments.",54.51,41
9532,Shampoos,Zoeva,Luxe Soft Definer 227 (Rose Golden Vol. 2 Edition),img_wom_product5977.webp,2,"The flat, oval-shaped Luxe Soft Definer brush enables soft, smooth transitions. With an ease of application this royal soft brush provides every eye makeup with a super soft finish, also when you have very small eyes. For a soft look that underlines seductive femininity. This handcrafted, professional eye brush is perfect for blending and shading eyeshadow and loose pigments.",38.31,22
9533,Lipstick,Zoeva,Luxe Soft Definer 227 (Bamboo Edition),img_mak_product2701.webp,5,"The flat, oval-shaped 227 Soft Definer brush is the perfect tool for blending and shading pressed powder, loose pigment and cream eyeshadow. The smooth vegan taklon hair creates stunning effects and glamorous looks. Soft and vegan.",69.98,45
9534,Face Care,Zoeva,Soft Definer Vegan 227v,img_ani_product8885.webp,2,"The flat, oval-shaped Soft Definer Vegan brush enables soft, smooth transitions. With an ease of application this royal soft brush provides every eye makeup with a super soft finish, also when you have very small eyes. For a soft look that underlines seductive femininity. The handcrafted, professional eye brush with soft vegan taklon bristles is perfect for blending and shading cream eye shadow.",33.29,35
9535,Shampoos,Zoeva,Crease 228 (Bamboo Edition),img_the_product2564.webp,5,"The uniquely soft 228 Crease eyeshadow brush is an ideal tool for blending and shading eye makeup in the crease. The oval shape and the marvelously soft vegan taklon hair of this brush glamorizes perfectly defined, radiant eyes. Love at first sight.",64.36,99
9536,Hairstyling,Zoeva,Luxe Crease 228,img_fam_product1220.webp,4,"This uniquely soft, fluffy eyeshadow brush fits the contours of the eyelid crease and takes the edge off color. The oval shape and the marvelously soft hair turns this handcrafted crease brush into an easy and conveniently applicable makeup tool that is also suitable for very small eyes. Blend colors and edges artificially and soft, soft, soft.",13.73,47
9537,Hairstyling,Zoeva,Luxe Crease 228 (Rose Golden Vol. 2 Edition),img_wom_product2634.webp,5,"This uniquely soft, fluffy eyeshadow brush fits the contours of the eyelid crease and takes the edge off color. The oval shape and the marvelously soft hair turns this handcrafted crease brush into an easy and conveniently applicable makeup tool that is also suitable for very small eyes. Blend colors and edges artificially and soft, soft, soft.",13.3,64
9538,Lipstick,Zoeva,Eye Finish 229,img_sup_product10235.webp,1,"The 229 Eye Finish eyeshadow brush is the perfect tool to finalize any kind of makeup. Let this brush become your all-time-favorite for nude makeup, smoky eyes and stunning glamorous look. The vegan synthetic bristles in super fluffy duo fibre quality enable a sheer application and smooth blending of powder and cream eyeshadow.",66.43,95
9539,Shampoos,Zoeva,Luxe Pencil 230,img_got_product13104.webp,2,"This individually handcrafted brush is ideal for precise shading, covering up and smoothing edges in the eyelid crease or along the lash line. Thanks to its triangular shape and compact natural-synthetic hair mix, it absorbs excess color and applies it evenly and en dÃ©tail. Small, stylish, compact and soft.",28.94,1
9540,Lipstick,Zoeva,Luxe Pencil 230 (Rose Golden Vol. 2 Edition),img_bar_product11383.webp,1,"This individually handcrafted brush is ideal for precise shading, covering up and smoothing edges in the eyelid crease or along the lash line. Thanks to its triangular shape and compact natural-synthetic hair mix, it absorbs excess color and applies it evenly and en dÃ©tail. Small, stylish, compact and soft.",74.35,58
9541,Face Care,Zoeva,Luxe Petit Crease 231,img_lem_product7888.webp,4,"This innovative eye brush is the perfect makeup tool to accentuate the crease and shade eyeshadow edges. The tapered shape and the pointed tip of the brush allow professional, detailed working. The incredibly soft natural-synthetic hair mix will create a gorgeously even and absolutely flawless color finish for enchanting makeup results to fall in love with.",17.68,14
9542,Hairstyling,Zoeva,Luxe Petit Crease 231 (Rose Golden Vol. 2 Edition),img_gir_product1566.webp,5,"This innovative eye brush is the perfect makeup tool to accentuate the crease and shade eyeshadow edges. The tapered shape and the pointed tip of the brush allow professional, detailed working. The incredibly soft natural-synthetic hair mix will create a gorgeously even and absolutely flawless color finish for enchanting makeup results to fall in love with.",30.63,50
9543,Conditioner,Zoeva,Petit Crease 231 (Bamboo Edition),img_fam_product1220.webp,2,"The innovative 231 Petit Crease brush is the perfect makeup tool to accentuate the crease and shade eyeshadow edges. The pointed, yet delicate vegan taklon hair allows professional, detailed working. A darker shade in the eyelid crease creates depth and highlights the eyes â€“ for enchanting makeup results to fall in love with.",65.45,25
9544,Shampoos,Zoeva,Luxe Classic Shader 232,img_mak_product1934.webp,4,"The 232 Luxe Classic Shader is a handcrafted, must-have eyeshadow brush to apply and shade eyeshadow evenly from lash to crease. This medium sized brush builds an essential tool for the application and shading of eyeshadow. Its silky, compact hair works with pressed powder and loose pigment eyeshadow.",64.73,30
9545,Shampoos,Zoeva,Luxe Classic Shader 232 (Rose Golden Vol. 2 Edition),img_peo_product5448.webp,1,"The 232 Luxe Classic Shader is a handcrafted, must-have eyeshadow brush to apply and shade eyeshadow evenly from lash to crease. This medium sized brush builds an essential tool for the application and shading of eyeshadow. Its silky, compact hair works with pressed powder and loose pigment eyeshadow.",47.05,26
9546,Shampoos,Zoeva,Cream Shader 233,img_cha_product836.webp,1,The dense but soft Luxe Smoky Shader brush is the perfect tool for an instant smoky eye makeup. The softly rounded edges are essential for a classical smoky effect. With the super soft natural-synthetic hair mix this individually handcrafted makeup brush applies eyeshadow in the right amount on the upper lid and along the lash line and blends color easily for a professional finish.,50.67,99
9547,Lipstick,Zoeva,Cream Shader 233 (Rose Golden Vol. 2 Edition),img_red_product12044.webp,4,"The 233 Cream Shader is a handcrafted, must-have eyeshadow brush for all cream eyeshadow lovers. The soft but resistant synthetic bristles and the rounded shape of this brush suit the contours of the eye perfectly and allow even and smooth application of all cream eyeshadow products. A creamy tender makeup dream is coming true!",5.89,29
9548,Conditioner,Zoeva,Luxe Smoky Shader 234,img_soa_product1035.webp,4,The dense but soft Luxe Smoky Shader brush is the perfect tool for an instant smoky eye makeup. The softly rounded edges are essential for a classical smoky effect. With the super soft natural-synthetic hair mix this individually handcrafted makeup brush applies eyeshadow in the right amount on the upper lid and along the lash line and blends color easily for a professional finish.,35.7,22
9549,Face Care,Zoeva,Luxe Smoky Shader 234 (Rose Golden Vol. 2 Edition),img_sho_product7881.webp,2,The dense but soft Luxe Smoky Shader brush is the perfect tool for an instant smoky eye makeup. The softly rounded edges are essential for a classical smoky effect. With the super soft natural-synthetic hair mix this individually handcrafted makeup brush applies eyeshadow in the right amount on the upper lid and along the lash line and blends color easily for a professional finish.,51.74,52
9550,Lipstick,Zoeva,Luxe Smoky Shader 234 (Bamboo Edition),img_ton_product1333.webp,5,"The gentle and soft 234 Smoky Shader brush is the right tool for the application of eyeshadow on the upper and lower lid. Dense but soft, the vegan taklon hair will help you create a perfect smoky eye look by blending the edges to a seamless finish. Mystically feminine.",10.29,52
9551,Face Care,Zoeva,Contour Shader 235,img_blo_product2579.webp,5,"The 235 Contour Shader is a professional, angled eyeshadow brush to apply and shade all kinds of eyeshadow products evenly. The soft, vegan taklon bristles and the slightly angled shape suit the natural contour of your eye and guarantee an easy and convenient application that boosts the natural beauty of your eyes.",71.5,24
9552,Conditioner,Zoeva,Detail Shader 237,img_eye_product10738.webp,4,"The delicate 237 Detail Shader eyeshadow brush is the best for the detailed application and shading of eyeshadow. Compact in size, it is perfect for the application in the inner corner of the eye and highlighting. The dense, dome rounded shape and the soft natural bristles adapt perfectly to the natural shape of your eye, especially when you have very small or hooded eyes.",56.13,0
9553,Lipstick,Zoeva,Luxe Precise Shader 238,img_pin_product7923.webp,2,"The 238 Luxe Precise Shader is an especially small, fine and ultra-precise brush for detailed work on the eye area. Due to its petit size it is a suitable brush for very small eyes and precise makeup application. Brilliant for emphasising features and highlighting. Finalize your eye makeup - extremely flattering.",56.3,63
9554,Conditioner,Zoeva,Spot Liner 310,img_gir_product7255.webp,2,Our ZOEVA Spot Liner brush might be the smallest brush you have ever seen. Tiny yet effective this eyeliner brush was designed to visually thicken your lash line with eyeliner or eyeshadow. An hommage to our love of detail.,34.34,73
9555,Face Care,Zoeva,Detail Liner 312,img_loa_product1956.webp,5,"Our 312 Detail Liner is a precise eyeliner brush with a very fine, angled nylon tip. This brush was designed to create timeless, vintage eye lid lines like an oldtime hollywood movie diva. The firm nylon bristles work great with all gel, powder and cream eyeliner products.",76.8,90
9556,Shampoos,Zoeva,Fine Liner 315,img_gro_product4028.webp,4,"The Fine Liner brush is an indispensable tool for a classic, subtle eye makeup. This handcrafted eyeliner brush has been ergonomically designed to create flawless and precise eyelid lines. The fine tip and and the vegan nylon bristles enable a professional application with cream eyeliner, cake eyeliner and eyeshadow.",45.42,32
9557,Shampoos,Zoeva,Classic Liner 316,img_gir_product5250.webp,4,"The 316 Classic Liner is an absolute must-have brush for every feminine eye makeup. Create the most seductive cat eyes you have ever seen in no time at all. The pointed, flexible tip made of nylon bristles is perfect to impressively frame your eyes for a seductive cat eye look.",21.99,26
9558,Lipstick,Zoeva,Wing Liner 317,img_wom_product5846.webp,4,"This angled, thin 317 Wing Liner is the perfect eyeliner brush for those who love to wear expressive statement lid lines. The soft, vegan nylon bristles easily adapt to your natural lash line and allow an easy and flawless application of eyeliner with gel, cream, liquid and powder products.",20.81,96
9559,Lipstick,Zoeva,Wing Liner 317 (Bamboo Edition),img_phy_product3256.webp,4,"Get the perfect winged lid line with the angled 317 Wing Liner brush. The soft, vegan taklon hair easily adapts to your natural lash line. Pick up a small amount of gel or cream eyeliner and glide along your natural lash line in a steady stroke. Itâ€™s the perfect liner brush for those who love to make a statement.",51.79,79
9560,Shampoos,Zoeva,Wing Liner 317 (Rose Golden Vol. 2 Edition),img_wom_product4346.webp,4,"This angled, thin 317 Wing Liner is the perfect eyeliner brush for those who love to wear expressive statement lid lines. The soft, vegan nylon bristles easily adapt to your natural lash line and allow an easy and flawless application of eyeliner with gel, cream, liquid and powder products.",44.76,7
9561,Shampoos,Zoeva,Soft Point Liner 318,img_ice_product4149.webp,3,"This angled, individually handcrafted eyeliner brush fits perfectly along the eye contour and creates a precise and even line along the upper and lower lashes. Made of vegan taklon bristles that allow easy color control, it can be used with powder, liquid or creamy products.",21.71,79
9562,Hairstyling,Zoeva,Smoky Liner 320,img_egg_product11194.webp,3,"The tapered shape of the Smoky Liner brush contours the eye with a lush line and creates a sultry, smoky effect. The professional vegan taklon bristles of this eyeliner brush are suitable for liquid and creamy products. For true night-owls and It girls. Simply sexy.",11.05,87
9563,Lipstick,Zoeva,Brow Comb 321,img_jam_product12663.webp,4,Eyebrows frame the face and give definition and expression. The 321 Brow Comb is a professional eye brow tool to comb and form your eyebrows. Its soft natural bristles keep your brows in place very gently and create a perfectly shaped result.,39.42,51
9564,Lipstick,Zoeva,Brow Line 322,img_bot_product1515.webp,5,"The ZOEVA 322 Brow Line is a wide, short brush made of vegan taklon bristles. The angled shape will help you to create the perfect arch with either creamy or powder products. A must-have tool for well-defined eyebrows.",41.96,36
9565,Conditioner,Zoeva,Brow Line 322 (Bamboo Edition),img_sup_product10235.webp,3,"The 322 Brow Line is a must-have tool for well-defined eyebrows. The wide, angled shape and short, vegan taklon hair will help you create the perfect arch with either creamy or powder products. And you will see: the brows have it!",21.4,46
9566,Shampoos,Zoeva,Brow Line 322 (Rose Golden Vol. 2 Edition),img_win_product1554.webp,4,"The ZOEVA 322 Brow Line is a wide, short brush made of vegan taklon bristles. The angled shape will help you to create the perfect arch with either creamy or powder products. A must-have tool for well-defined eyebrows.",22.87,93
9567,Face Care,Zoeva,Luxe Brow Light 325,img_wom_product9703.webp,4,"A highlighted brow bone flatters the contours of your eyes and accentuates the brows. Made of finest natural-synthetic hair, the ZOEVA Luxe Brow Light is the perfect tool to apply powder highlighter or powder eyeshadow evenly and layerable underneath the entire brow area. The round shape fits the contours of your brows perfectly.",32.34,61
9568,Shampoos,Zoeva,Lip Contour 330,img_phy_product2456.webp,4,"The tapered, individually handcrafted ZOEVA lip brush precisely paints the contours of the lips, sharp and clear. The soft vegan bristles offer a perfectly even color application that easily reaches the corners. It is retractable and thus the perfect travel tool.",70.5,24
9569,Conditioner,Zoeva,Luxe Powder Buffer 88,img_vog_product8195.webp,1,"With its angled shape and the particularly large brush head, composed of an exquisite natural-synthetic hair blend, the 88 Luxe Power Buffer enables a featherlight, large-area application of any powder product on face, neck and dÃ©colletÃ©",10.99,41
9570,Conditioner,Zoeva,Luxe Grand Powder 90,img_dou_product2495.webp,1,With its feather-soft brush head the 90 Grand Luxe Powder is the ideal tool to fix the makeup extensively with loose or pressed powder and make the look durable for the whole day.,31.25,35
9571,Face Care,Zoeva,Luxe Powder Veil 96,img_eye_product10738.webp,3,"Thanks to its ergonomic shape and its feathery hair the 96 Luxe Powder Veil brush wraps the skin in a delicate, powdery veil. The allrounder allows flawless blending of blush, bronzer and highlighter â€“ for a naturally beautiful result.",26.41,18
9572,Shampoos,Zoeva,Luxe Contour Artist 98,img_wom_product6556.webp,1,"Thanks to its perfectly to the facial contour adapted silhouette the 98 Luxe Contour Artist flatters cheeks, chin and temples and allows even contouring newcomers to mold their facial features professionally. The brush adjusts impeccably to any face shape and additionally is an excellent tool for applying blush or bronzer.",46.2,89
9573,Hairstyling,Zoeva,Eyeshadow Fix,img_cha_product836.webp,5,"Our Eyeshadow Fix prepares the eyes for vibrant eyeshadows and all-day wear with absolutely no creasing. Enriched with rice silk, this innovative, paraben- and fragrance-free formula works great for oily eyelids and is easy to apply and blend. Itâ€™s concentrated: the size of a rain drop from the needle nose squeeze tube covers the entire lid. Wear this matte eyeshadow base alone to even out your natural lid tone or as a base for matte eyeshadows. The silky soft texture creates a great nude base color and smoothes out fine lines.",23.88,62
9574,Face Care,Zoeva,Cat Eye Pen,img_wom_product5846.webp,4,"Enter a new dimension of Cat Eyes. Create ultimate diva looks with this ultra precise inkliner pen providing smooth and easy application creating a highly pigmented, intense black line with a silky finish that is quick drying and non feathering. Designed with a thin innovative tip it is ideal for beauty beginners as well as for makeup professionals. The long lasting formula will provide you with a gorgeous makeup that will last all day long. Our Cat Eye Pen is dermatologically approved and free of parabens and formaldehyd.",52.39,33
9575,Shampoos,Zoeva,Cream Eyeliner,img_win_product1682.webp,4,"The Cream Eye Liner is a true professional makeup product. Smooth and easy to apply, this cream liner is perfect for creating a precise finish with excellent true color coverage that will stay in place all day. The pro-formula is long wearing, water-resistant and fragrance free for rich colored and gorgeous eye makeups.",23.3,16
9576,Shampoos,Zoeva,Lip Crayon+,img_yog_product5477.webp,4,"Experience the new generation of Lip Crayon+! The super light and creamy formula is full of pigment for a color intense and longwear perfect result. An infusion of pearl powder, vitamin E, jojoba oil and chamomile ensures smooth, plumped and intense moistured lips. The subtle shine finish makes your lips the most loveable, kissable and irresistible. This formula is free of mineral oils, paraben, paraffin and fragrance. Dermatologically approved. ",65.3,91
9577,Conditioner,Zoeva,Luxe Cream Lipstick,img_alt_product7584.webp,5,"A long-wearing creamy lipstick, full of luxury and pigmentation that guarantees comfort from the very first application. Enriched with ivy, mallow and elderflower, this vegan formula provides an instant moisturizing action for your lips. Bring out the woman in you! ",74.46,48
9578,Face Care,Zoeva,Bamboo Brush Set,img_oli_product9697.webp,4,"Our ZOEVA Bamboo Set Vol. 2 is a vegan brush set for the free-spirited, balanced souls who love a simple design and grant themselves some luxury. Inspired by the origins of nature, our Bamboo Vol. 2 Set reflects the beginning of all things beautiful and our zest for life. The eight vegan brushes of the Bamboo Vol. 2 Set are made of three renewable materials: Soft vegan taklon hair, bamboo wooden handles and golden colored aluminum ferrules refining the eco luxe design. We brought these carefully selected and hand-crafted materials to life, as we want to make your makeup application easy and flawless. ",21.12,29
9579,Hairstyling,Zoeva,Highlight 105,img_wom_product2545.webp,1,"The 105 Highlight is the perfect tool for highlighting your cheekbones, nose, cupidâ€™s bow or decollete. The super soft and silky taklon hair instantly creates light-reflecting results. Be polished, be beautiful.",36.66,55
9580,Face Care,Zoeva,Face Paint 109,img_oli_product3479.webp,2,"Contour your face with contour powder by placing the brush at the center of the ear, guide towards the tip of the nose and stop shortly before the corner of the eye. Lightly whisk the color remaining on the brush under the chin and on the hairline and blend everything softly to a flawless finish.",31.71,30
9581,Lipstick,Zoeva,Soft Definer 227,img_you_product10262.webp,1,"The flat, oval-shaped 227 Soft Definer brush is the perfect tool for blending and shading pressed powder, loose pigment and cream eyeshadow. The smooth vegan taklon hair creates stunning effects and glamorous looks. Soft and vegan.",76.04,44
9582,Face Care,Zoeva,Classic Shader 232,img_egg_product11811.webp,3,"The 232 Luxe Classic Shader is a handcrafted, must-have eyeshadow brush to apply and shade eyeshadow evenly from lash to crease. This medium sized brush builds an essential tool for the application and shading of eyeshadow. Its silky, compact hair works with pressed powder and loose pigment eyeshadow.",60.08,33
9583,Shampoos,Zoeva,Bon Voyage Set,img_wom_product8064.webp,4,Get away for the weekend and take this 4-brushes kit with you! It contains everything you need to stick to the basics but wonâ€™t take up much space in your makeup bag!,56.61,68
9584,Face Care,Zoeva,Classic Brush Set,img_per_product13001.webp,1,"Enhance your natural beauty by using the right tools to apply your favorite makeup products. The set comes with 8 essential, natural and synthetic high-quality brushes for face and eyes. Use them on a daily basis, for natural to bold and bright looks.",17.15,67
9585,Hairstyling,Zoeva,Classic Eye Set,img_eye_product10738.webp,2,"The ZOEVA Classic Eye Set is an exclusive selection of 6 high quality eye brushes in one set. With this brush set you can create professional eye makeups, from subtle everyday makeup to seductive smoky eyes.",23.42,21
9586,Lipstick,Zoeva,Classic Face Set,img_mak_product9253.webp,3,"A MUST kit for your every-day foundation ritual. Apply liquid and powder formulas like a pro and blend for a perfect result. Made from both, natural and synthetic high-quality bristles, it offers a great selection of 6 brushes to keep your face beautiful. ",35.02,0
9587,Lipstick,Zoeva,Complete Set,img_gla_product12723.webp,3,"Our magical Rose Golden brushes are now available as an extended version â€“ an enchanting composition of fifteen luxurious, handcrafted brushes made of rose golden ferrules and matte handles in Pantone Â® Black 5C, stowed in an elegant dark brown brush clutch.",37.23,32
9588,Hairstyling,Zoeva,Complete Eye Set,img_ice_product1677.webp,5,"We dream in powder nude and rose gold. The Rose Golden Vol. 2 Collection revives every sleeping beauty. Treat yourself like a princess with the new Rose Golden Vol. 2 Collection and live your modern fairy tale with ZOEVA's new gems. We celebrate the woman awakening the girl within, the one she never lost but has often forgotten. She is her own well-kept secret, but above all, she is a woman in the purest form.",67.25,67
9589,Lipstick,Zoeva,En Taupe Set,img_egg_product6538.webp,2,The ZOEVA En Taupe Brush Set is a special edition brush set in a taupe colored design containing an exclusive selection of 6 high quality eye brushes for subtle everyday makeup to seductive smoky eyes. The matching clutch has been embellished with a prominent crown-shaped metal zipper and designed with a futuristic lining that makes it an incomparably fashionable statement in itself.,33.15,26
9590,Hairstyling,Zoeva,Luxe Precise Shader 328,img_chu_product5007.webp,1,"The 238 Luxe Precise Shader is an especially small, fine and ultra-precise brush for detailed work on the eye area. Due to its petit size it is a suitable brush for very small eyes and precise makeup application. Brilliant for emphasising features and highlighting. Finalize your eye makeup - extremely flattering.",39.97,10
9591,Hairstyling,Zoeva,Luxe Complete Set,img_wom_product3401.webp,3,"We are luxurious. An exquisite selection of 15 of our finest brushes, made from a custom blend of natural and synthetic bristles. Feel like a queen every time you apply makeup and transform your makeup ritual into something special. ",72.85,38
9592,Face Care,Zoeva,Luxe Prime Set,img_gir_product8916.webp,4,"The ZOEVA Luxe Prime Set treats your face with 10 of our best, carefully selected ZOEVA brushes for face an eyes. Unique soft bristles in high quality taklon and our finest natural-synthetic blend hair caress your skin and upgrade your daily makeup routine to a truly luxurious experience. Spoil yourself!",39.68,85
9593,Hairstyling,Zoeva,Makeup Artist Brush Belt,img_lem_product7888.webp,1,"Release your inner makeup artist and equip yourself with 25 handcrafted high-quality brushes! The kit contains all brushes you need for face and eyes and helps you to set your makeup easy and flawless. Stored in our classy BRUSH BELT, your brushes will stay dust-free and organized.",23.74,67
9594,Face Care,Zoeva,Makeup Artist Zoe Bag,img_ess_product8168.webp,2,"Release your inner makeup artist and invest in this ultimate collection of 25 professional-grade brushes. It contains all brushes you need to create a full face of catwalk to red carpet inspired looks. Housed in our popular ZOE BAG, this set will have you ready for instant portability.",34.23,65
9595,Conditioner,Zoeva,Classic Set,img_oli_product2054.webp,2,"Emancipate yourself and live your pink addiction. Pink is the color of passion. Gunmetal gray represents strength. Uniting pure feminity and a masculine chic in a new brush design, our Pink Elements brush collection celebrates women who dare to run the world. Be inspired in your daily makeup routine by this elementary contrast to promote self-confidence and love.",43.72,19
9596,Hairstyling,Zoeva,Crease 228,img_bot_product589.webp,1,"The uniquely soft 228 Crease eyeshadow brush is an ideal tool for blending and shading eye makeup in the crease. The oval shape and the marvelously soft vegan taklon hair of this brush glamorizes perfectly defined, radiant eyes. Love at first sight.",33.82,33
9597,Hairstyling,Zoeva,Complete Eye Set Vol. 2,img_bot_product1515.webp,4,"We dream in powder nude and rose gold. The Rose Golden Vol. 2 Collection revives every sleeping beauty. Treat yourself like a princess with the new Rose Golden Vol. 2 Collection and live your modern fairy tale with ZOEVA's new gems. We celebrate the woman awakening the girl within, the one she never lost but has often forgotten. She is her own well-kept secret, but above all, she is a woman in the purest form.",23.18,0
9598,Conditioner,Zoeva,Luxury Set,img_wom_product5218.webp,3,"After declaring our never ending love for Rose Golden with our stunning Vol. 1 and Vol. 2 collections, what could be a more beautiful way to enrich our brush range than introducing a top to toe Rose Golden Vol. 3 brush edition â€“ the ultimate Rose Golden set and the perfect completion to our extraordinary trilogy. More than ever, our marvelous ZOEVA Rose Golden Luxury Set Vol. 3 combines the elegance and grandeur of gold with the playfulness of delicate rose shades, exuding a gracious glamour and an enchanting femininity. The dazzling set comes with eight divine, handcrafted brushes â€“ a harmony of rose golden ferrules and handles, assembled with the finest natural and synthetic hair, stored in an elegant anthracite brush clutch.",29.63,62
9599,Conditioner,Zoeva,Vegan Brush Set,img_che_product1656.webp,5,"A set of 8 high-quality brushes, made exclusively of synthetic bristles. Its collection consists of classic face and eyes brushes, making it a great kit for lovers of a simple makeup routine. Suitable even for the most sensitive skin. ",53.76,3
9600,Conditioner,Zoeva,Vegan Face Set,img_cer_product2670.webp,2,"Treat your face right and use this set of 6 vegan brushes for a proper makeup application. Its synthetic bristles work perfectly with liquid and compact formulas, while the softness and density blends your face makeup to perfection. ",54.67,95
9601,Hairstyling,Zoeva,Vegan Prime Set,img_ape_product8770.webp,4,"Applying makeup is a personal thing! This completely vegan set of 10 brushes will be your secret weapon to create all of your favorite looks, for day and night. The compact and softest synthetic bristles pick up the right amount of color and buff the skin to a beautiful finish. ",33.95,90
9602,Shampoos,Zoeva,Spectrum Eyeshadow Palette,img_chu_product5007.webp,1,"Talc, Zinc Stearate, Mica (Ci 77019), Octyldodecyl Stearoyl Stearate, Polybutene, Octyldodecanol, Phenoxyethanol, Tocopheryl Acetate, Lauroyl Lysine, Dehydroacetic Acid, [May Contain. +/- CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides), CI 77288 (Chromium Oxide Greens), CI 19140 (Yellow 5 Lake), CI 77742 (Manganese Violet), CI 77007 (Ultramarines), CI 77499 (Iron Oxides), CI 77492 (Iron Oxides), CI 42090 (Blue 1 Lake), CI 75470 (Carmine), CI 16035 (Red 40 Lake), CI 77510 (Ferric Ferrocyanide)].",24.42,39
9603,Lipstick,Zoeva,Graphic Eyes Eyeliner Box,img_poi_product5003.webp,4,"Isododecane, Cyclopentasiloxane, Peg/Ppg-19/19 Dimethicone, Synthetic Wax, Hydrogenated Polydicyclopentadiene, Nylon-12, C20-40 Alcohols, Perfluorononyl Dimethicone, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Polyethylene, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tocopherol, [May Contain. +/- CI 77019 (Mica), CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77492 (Iron Oxide), CI 77491 (Iron Oxide), CI 77499 (Iron Oxide)] ",33.26,40
9604,Hairstyling,BH Cosmetics,Eye & Cheek Palette,img_cos_product6642.webp,2,"Talc, Dimethicone, Silica, Isopropyl Palmitate, Diisostearyl Malate, Squalane, Magnesium Stearate, Tocopheryl Acetate, Phenoxyethanol, Ethylhexylglycerin. May Contain/Peut Contenir [+/-: Mica, Titanium Dioxide (CI 77891), Chromium Oxide Green (CI 77288), Chromium Hydroxide Green (CI 77289), Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742), Yellow 5 Lake (CI 19140:1), Blue 1 Lake (CI 42090:2), Ultramarines (CI 77007)].",13.12,4
9605,Conditioner,BH Cosmetics,Extreme Pressed Pigment Palette,img_mor_product7282.webp,2,"Talc, Dimethicone, Silica, Isopropyl Palmitate, Diisostearyl Malate, Squalane, Magnesium Stearate, Tocopheryl Acetate, Phenoxyethanol, Ethylhexylglycerin. May Contain/Peut Contenir [+/-: Mica, Titanium Dioxide (CI 77891), Chromium Oxide Green (CI 77288), Chromium Hydroxide Green (CI 77289), Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742), Yellow 5 Lake (CI 19140:1), Blue 1 Lake (CI 42090:2), Ultramarines (CI 77007)]",18.77,4
9606,Conditioner,BH Cosmetics,Extreme Pressed Pigment,img_wom_product3405.webp,5,"BH Cosmetics Extreme Pressed Pigment is a Eyeshadow. There are 24 shades that have been released, which you can select from below.",34.48,90
9607,Hairstyling,BH Cosmetics,28-Color Eyeshadow Palette,img_wom_product4797.webp,3,"Talc, Dimethicone, Silica, Isopropyl Palmitate, Diisostearyl Malate, Squalane, Magnesium Stearate, Tocopheryl Acetate, Phenoxyethanol, Ethylhexylglycerin. May Contain/Peut Contenir [+/-: Mica, Titanium Dioxide (CI 77891), Chromium Oxide Green (CI 77288), Chromium Hydroxide Green (CI 77289), Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742), Yellow 5 Lake (CI 19140:1), Blue 1 Lake (CI 42090:2), Ultramarines (CI 77007)]",71.0,26
